"Region","Source VM","OS","CPU policy","Status","Recommended VM","Source hourly","Recommended hourly","Monthly saving","Saving %","Currency","Confidence","Explanation"
"uksouth","Standard_F8als_v7","linux","any-compatible","recommended","Standard_F8alds_v7","0.4258","0.5038","-56.94","-18.318459","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 18.3% higher PAYG price."
"uksouth","Standard_F8amds_v7","linux","same-vendor","recommended","Standard_F8ams_v7","0.7675","0.6303","100.156","17.876221","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_F8amds_v7","linux","prefer-same-vendor","recommended","Standard_F8ams_v7","0.7675","0.6303","100.156","17.876221","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_F8amds_v7","linux","any-compatible","recommended","Standard_F8ams_v7","0.7675","0.6303","100.156","17.876221","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_F8ams_v6","linux","same-vendor","recommended","Standard_E8as_v6","0.6303","0.4197","153.738","33.412661","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 33.4% lower PAYG price."
"uksouth","Standard_F8ams_v6","linux","prefer-same-vendor","recommended","Standard_E8as_v6","0.6303","0.4197","153.738","33.412661","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 33.4% lower PAYG price."
"uksouth","Standard_F8ams_v6","linux","any-compatible","recommended","Standard_E8as_v6","0.6303","0.4197","153.738","33.412661","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 33.4% lower PAYG price."
"uksouth","Standard_F8ams_v7","linux","same-vendor","recommended","Standard_F8amds_v7","0.6303","0.7675","-100.156","-21.767412","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 21.8% higher PAYG price."
"uksouth","Standard_F8ams_v7","linux","prefer-same-vendor","recommended","Standard_F8amds_v7","0.6303","0.7675","-100.156","-21.767412","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 21.8% higher PAYG price."
"uksouth","Standard_F8ams_v7","linux","any-compatible","recommended","Standard_F8amds_v7","0.6303","0.7675","-100.156","-21.767412","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 21.8% higher PAYG price."
"uksouth","Standard_F8as_v6","linux","same-vendor","recommended","Standard_B8as_v2","0.4811","0.2576","163.155","46.456038","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 46.5% lower PAYG price."
"uksouth","Standard_F8as_v6","linux","prefer-same-vendor","recommended","Standard_B8as_v2","0.4811","0.2576","163.155","46.456038","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 46.5% lower PAYG price."
"uksouth","Standard_F8as_v6","linux","any-compatible","recommended","Standard_B8as_v2","0.4811","0.2576","163.155","46.456038","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 46.5% lower PAYG price."
"uksouth","Standard_F8as_v7","linux","same-vendor","recommended","Standard_F8ads_v7","0.4811","0.6038","-89.571","-25.504053","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.5% higher PAYG price."
"uksouth","Standard_F8as_v7","linux","prefer-same-vendor","recommended","Standard_F8ads_v7","0.4811","0.6038","-89.571","-25.504053","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.5% higher PAYG price."
"uksouth","Standard_F8as_v7","linux","any-compatible","recommended","Standard_F8ads_v7","0.4811","0.6038","-89.571","-25.504053","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.5% higher PAYG price."
"uksouth","Standard_F8s","linux","same-vendor","source-price-missing","Standard_DC8ds_v3","","0.794","","","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_F8s","linux","prefer-same-vendor","source-price-missing","Standard_DC8ds_v3","","0.794","","","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_F8s","linux","any-compatible","source-price-missing","Standard_DC8ds_v3","","0.794","","","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_F8s_v2","linux","same-vendor","recommended","Standard_D8lds_v5","0.3061","0.3485","-30.952","-13.851682","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_F8s_v2","linux","prefer-same-vendor","recommended","Standard_D8lds_v5","0.3061","0.3485","-30.952","-13.851682","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_F8s_v2","linux","any-compatible","recommended","Standard_D8lds_v5","0.3061","0.3485","-30.952","-13.851682","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_FX12-6mds_v2","linux","same-vendor","recommended","Standard_FX12-6ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12-6mds_v2","linux","prefer-same-vendor","recommended","Standard_FX12-6ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12-6mds_v2","linux","any-compatible","recommended","Standard_FX12-6ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12-6ms_v2","linux","same-vendor","recommended","Standard_FX12-6mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX12-6ms_v2","linux","prefer-same-vendor","recommended","Standard_FX12-6mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX12-6ms_v2","linux","any-compatible","recommended","Standard_FX12-6mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX12mds_v2","linux","same-vendor","recommended","Standard_FX12ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12mds_v2","linux","prefer-same-vendor","recommended","Standard_FX12ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12mds_v2","linux","any-compatible","recommended","Standard_FX12ms_v2","1.5667","1.2682","217.905","19.052786","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX12ms_v2","linux","same-vendor","recommended","Standard_FX12mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX12ms_v2","linux","prefer-same-vendor","recommended","Standard_FX12mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX12ms_v2","linux","any-compatible","recommended","Standard_FX12mds_v2","1.2682","1.5667","-217.905","-23.537297","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.5% higher PAYG price."
"uksouth","Standard_FX16-4mds_v2","linux","same-vendor","recommended","Standard_FX16-4ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-4mds_v2","linux","prefer-same-vendor","recommended","Standard_FX16-4ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-4mds_v2","linux","any-compatible","recommended","Standard_FX16-4ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-4ms_v2","linux","same-vendor","recommended","Standard_FX16-4mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16-4ms_v2","linux","prefer-same-vendor","recommended","Standard_FX16-4mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16-4ms_v2","linux","any-compatible","recommended","Standard_FX16-4mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16-8mds_v2","linux","same-vendor","recommended","Standard_FX16-8ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-8mds_v2","linux","prefer-same-vendor","recommended","Standard_FX16-8ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-8mds_v2","linux","any-compatible","recommended","Standard_FX16-8ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16-8ms_v2","linux","same-vendor","recommended","Standard_FX16-8mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16-8ms_v2","linux","prefer-same-vendor","recommended","Standard_FX16-8mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16-8ms_v2","linux","any-compatible","recommended","Standard_FX16-8mds_v2","1.6902","2.0895","-291.489","-23.624423","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 23.6% higher PAYG price."
"uksouth","Standard_FX16mds_v2","linux","same-vendor","recommended","Standard_FX16ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16mds_v2","linux","prefer-same-vendor","recommended","Standard_FX16ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
"uksouth","Standard_FX16mds_v2","linux","any-compatible","recommended","Standard_FX16ms_v2","2.0895","1.6902","291.489","19.109835","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 19.1% lower PAYG price."
